location_id,loc_date,latitude,longitude,date,temp_max,temp_min,precip,precip_hours,wind_max,weather_code,provider
3,3-2026-01-04,37.321,-121.9486,2026-01-04,12.6,9.9,25.6,23.0,14.3,63,open_meteo
3,3-2026-01-05,37.321,-121.9486,2026-01-05,12.6,9.9,41.5,17.0,19.3,63,open_meteo
3,3-2026-01-06,37.321,-121.9486,2026-01-06,16.5,9.6,5.7,7.0,11.4,61,open_meteo
3,3-2026-01-07,37.321,-121.9486,2026-01-07,14.0,7.1,0.7,7.0,14.7,51,open_meteo
3,3-2026-01-08,37.321,-121.9486,2026-01-08,11.8,6.1,1.6,4.0,14.8,53,open_meteo
3,3-2026-01-09,37.321,-121.9486,2026-01-09,11.3,4.0,0.0,0.0,10.3,3,open_meteo
3,3-2026-01-10,37.321,-121.9486,2026-01-10,12.1,3.8,0.0,0.0,5.9,3,open_meteo
3,3-2026-01-11,37.321,-121.9486,2026-01-11,13.8,4.5,0.0,0.0,5.4,3,open_meteo
3,3-2026-01-12,37.321,-121.9486,2026-01-12,13.2,5.3,0.0,0.0,4.5,3,open_meteo
3,3-2026-01-13,37.321,-121.9486,2026-01-13,15.5,5.8,0.0,0.0,5.3,0,open_meteo
3,3-2026-01-14,37.321,-121.9486,2026-01-14,15.6,7.1,0.0,0.0,4.7,0,open_meteo
3,3-2026-01-15,37.321,-121.9486,2026-01-15,16.9,7.2,0.0,0.0,3.9,0,open_meteo
3,3-2026-01-16,37.321,-121.9486,2026-01-16,17.0,9.4,0.0,0.0,4.9,0,open_meteo
3,3-2026-01-17,37.321,-121.9486,2026-01-17,15.8,7.8,0.0,0.0,3.6,3,open_meteo
3,3-2026-01-18,37.321,-121.9486,2026-01-18,16.1,8.7,0.1,1.0,4.9,51,open_meteo
3,3-2026-01-19,37.321,-121.9486,2026-01-19,16.0,8.4,0.0,0.0,5.2,3,open_meteo
3,3-2026-01-20,37.321,-121.9486,2026-01-20,13.7,7.7,0.0,0.0,4.2,3,open_meteo
3,3-2026-01-21,37.321,-121.9486,2026-01-21,15.1,8.3,1.2,1.0,5.1,55,open_meteo
3,3-2026-01-22,37.321,-121.9486,2026-01-22,17.3,8.3,0.0,0.0,9.1,3,open_meteo
3,3-2026-01-23,37.321,-121.9486,2026-01-23,12.8,6.2,0.0,0.0,7.4,3,open_meteo
3,3-2026-01-24,37.321,-121.9486,2026-01-24,15.4,6.1,0.0,0.0,10.1,3,open_meteo
3,3-2026-01-25,37.321,-121.9486,2026-01-25,13.6,5.2,0.0,0.0,6.6,3,open_meteo
3,3-2026-01-26,37.321,-121.9486,2026-01-26,16.2,6.0,0.0,0.0,6.1,3,open_meteo
3,3-2026-01-27,37.321,-121.9486,2026-01-27,17.5,5.5,0.6,2.0,10.5,53,open_meteo
3,3-2026-01-28,37.321,-121.9486,2026-01-28,16.3,8.4,0.0,0.0,10.6,3,open_meteo
3,3-2026-01-29,37.321,-121.9486,2026-01-29,16.0,7.1,0.0,0.0,4.3,3,open_meteo
3,3-2026-01-30,37.321,-121.9486,2026-01-30,16.5,8.6,0.0,0.0,6.4,3,open_meteo
3,3-2026-01-31,37.321,-121.9486,2026-01-31,17.8,8.4,0.0,0.0,5.4,3,open_meteo
3,3-2026-02-01,37.321,-121.9486,2026-02-01,16.8,7.8,0.0,0.0,8.3,3,open_meteo
3,3-2026-02-02,37.321,-121.9486,2026-02-02,18.0,7.7,0.0,0.0,7.1,0,open_meteo
3,3-2026-02-03,37.321,-121.9486,2026-02-03,18.3,6.9,0.0,0.0,4.1,0,open_meteo
3,3-2026-02-04,37.321,-121.9486,2026-02-04,19.0,7.4,0.0,0.0,4.2,0,open_meteo
3,3-2026-02-05,37.321,-121.9486,2026-02-05,20.9,7.8,0.0,0.0,8.0,3,open_meteo
3,3-2026-02-06,37.321,-121.9486,2026-02-06,20.9,11.1,0.0,0.0,8.0,3,open_meteo
3,3-2026-02-07,37.321,-121.9486,2026-02-07,17.9,8.4,0.0,0.0,11.5,3,open_meteo
3,3-2026-02-08,37.321,-121.9486,2026-02-08,18.9,8.8,0.0,0.0,10.4,3,open_meteo
3,3-2026-02-09,37.321,-121.9486,2026-02-09,16.1,9.6,0.1,1.0,11.9,51,open_meteo
3,3-2026-02-10,37.321,-121.9486,2026-02-10,17.2,8.4,6.8,11.0,15.1,61,open_meteo
3,3-2026-02-11,37.321,-121.9486,2026-02-11,13.4,10.6,7.2,22.0,20.7,55,open_meteo
3,3-2026-02-12,37.321,-121.9486,2026-02-12,15.6,8.1,4.8,6.0,10.6,61,open_meteo
3,3-2026-02-13,37.321,-121.9486,2026-02-13,16.1,6.9,0.0,0.0,9.9,3,open_meteo
3,3-2026-02-14,37.321,-121.9486,2026-02-14,16.5,5.1,0.0,0.0,14.1,3,open_meteo
3,3-2026-02-15,37.321,-121.9486,2026-02-15,15.4,10.9,22.7,17.0,16.7,63,open_meteo
3,3-2026-02-16,37.321,-121.9486,2026-02-16,11.7,8.6,60.4,23.0,11.9,63,open_meteo
3,3-2026-02-17,37.321,-121.9486,2026-02-17,8.9,5.2,35.3,16.0,15.6,71,open_meteo
3,3-2026-02-18,37.321,-121.9486,2026-02-18,9.4,2.4,5.2,15.0,9.1,73,open_meteo
3,3-2026-02-19,37.321,-121.9486,2026-02-19,10.4,5.5,18.2,11.0,21.9,65,open_meteo
3,3-2026-02-20,37.321,-121.9486,2026-02-20,12.5,2.2,0.0,0.0,6.4,3,open_meteo
3,3-2026-02-21,37.321,-121.9486,2026-02-21,14.8,4.1,0.0,0.0,17.5,3,open_meteo
3,3-2026-02-22,37.321,-121.9486,2026-02-22,19.2,6.7,0.0,0.0,9.5,3,open_meteo
3,3-2026-02-23,37.321,-121.9486,2026-02-23,20.5,7.9,0.0,0.0,5.3,3,open_meteo
3,3-2026-02-24,37.321,-121.9486,2026-02-24,20.5,12.4,1.0,3.0,12.2,53,open_meteo
3,3-2026-02-25,37.321,-121.9486,2026-02-25,19.8,14.0,1.7,3.0,10.5,55,open_meteo
3,3-2026-02-26,37.321,-121.9486,2026-02-26,20.9,12.1,0.0,0.0,7.4,3,open_meteo
3,3-2026-02-27,37.321,-121.9486,2026-02-27,23.0,14.4,0.0,0.0,6.4,3,open_meteo
3,3-2026-02-28,37.321,-121.9486,2026-02-28,24.8,13.8,0.0,0.0,7.9,3,open_meteo
3,3-2026-03-01,37.321,-121.9486,2026-03-01,20.0,11.9,0.1,1.0,12.4,51,open_meteo
3,3-2026-03-02,37.321,-121.9486,2026-03-02,17.3,9.8,0.8,6.0,8.6,51,open_meteo
3,3-2026-03-03,37.321,-121.9486,2026-03-03,18.6,8.3,0.0,0.0,10.8,3,open_meteo
3,3-2026-03-04,37.321,-121.9486,2026-03-04,17.8,10.2,0.1,1.0,15.2,51,open_meteo
3,3-2026-03-05,37.321,-121.9486,2026-03-05,17.1,7.9,0.0,0.0,18.4,0,open_meteo
3,3-2026-03-06,37.321,-121.9486,2026-03-06,20.6,9.6,0.0,0.0,14.7,2,open_meteo
3,3-2026-03-07,37.321,-121.9486,2026-03-07,23.1,11.4,0.0,0.0,12.9,3,open_meteo
3,3-2026-03-08,37.321,-121.9486,2026-03-08,24.5,11.9,0.0,0.0,13.0,1,open_meteo
3,3-2026-03-09,37.321,-121.9486,2026-03-09,22.0,9.4,0.0,0.0,14.1,2,open_meteo
3,3-2026-03-10,37.321,-121.9486,2026-03-10,20.9,8.0,0.0,0.0,12.7,3,open_meteo
3,3-2026-03-11,37.321,-121.9486,2026-03-11,22.9,7.9,0.0,0.0,10.2,0,open_meteo
3,3-2026-03-12,37.321,-121.9486,2026-03-12,24.9,11.9,0.0,0.0,10.0,1,open_meteo
3,3-2026-03-13,37.321,-121.9486,2026-03-13,22.3,9.9,0.0,0.0,9.8,3,open_meteo
3,3-2026-03-14,37.321,-121.9486,2026-03-14,23.0,9.3,0.0,0.0,12.2,3,open_meteo
3,3-2026-03-15,37.321,-121.9486,2026-03-15,25.2,11.3,0.0,0.0,11.0,3,open_meteo
3,3-2026-03-16,37.321,-121.9486,2026-03-16,28.5,13.9,0.0,0.0,10.5,3,open_meteo
3,3-2026-03-17,37.321,-121.9486,2026-03-17,30.6,15.6,0.0,0.0,8.1,0,open_meteo
3,3-2026-03-18,37.321,-121.9486,2026-03-18,31.9,16.5,0.0,0.0,11.7,0,open_meteo
3,3-2026-03-19,37.321,-121.9486,2026-03-19,30.6,14.6,0.0,0.0,9.0,0,open_meteo
3,3-2026-03-20,37.321,-121.9486,2026-03-20,32.1,17.0,0.0,0.0,11.8,3,open_meteo
3,3-2026-03-21,37.321,-121.9486,2026-03-21,27.3,15.8,0.0,0.0,12.9,3,open_meteo
3,3-2026-03-22,37.321,-121.9486,2026-03-22,26.0,11.2,0.0,0.0,11.3,3,open_meteo
3,3-2026-03-23,37.321,-121.9486,2026-03-23,26.9,12.8,0.0,0.0,13.3,3,open_meteo
3,3-2026-03-24,37.321,-121.9486,2026-03-24,27.2,13.5,0.0,0.0,13.1,0,open_meteo
3,3-2026-03-25,37.321,-121.9486,2026-03-25,23.5,12.1,0.0,0.0,14.5,3,open_meteo
3,3-2026-03-26,37.321,-121.9486,2026-03-26,23.6,8.4,0.0,0.0,12.1,3,open_meteo
3,3-2026-03-27,37.321,-121.9486,2026-03-27,27.1,13.4,0.0,0.0,9.6,3,open_meteo
3,3-2026-03-28,37.321,-121.9486,2026-03-28,26.6,11.9,0.0,0.0,12.3,3,open_meteo
3,3-2026-03-29,37.321,-121.9486,2026-03-29,29.3,14.4,0.0,0.0,13.2,3,open_meteo
3,3-2026-03-30,37.321,-121.9486,2026-03-30,29.1,15.8,0.0,0.0,8.1,3,open_meteo
3,3-2026-03-31,37.321,-121.9486,2026-03-31,18.9,13.6,16.4,15.0,10.8,63,open_meteo
3,3-2026-04-01,37.321,-121.9486,2026-04-01,18.7,12.6,0.7,4.0,15.5,51,open_meteo
3,3-2026-04-02,37.321,-121.9486,2026-04-02,16.4,10.4,2.9,5.0,15.5,55,open_meteo
3,3-2026-04-03,37.321,-121.9486,2026-04-03,22.1,8.8,0.0,0.0,10.1,2,open_meteo
3,3-2026-04-04,37.321,-121.9486,2026-04-04,28.9,10.5,0.0,0.0,12.8,3,open_meteo
3,3-2026-04-05,37.321,-121.9486,2026-04-05,29.6,13.7,0.2,2.0,11.8,51,open_meteo
3,3-2026-04-06,37.321,-121.9486,2026-04-06,22.7,11.4,0.0,0.0,13.1,3,open_meteo
3,3-2026-04-07,37.321,-121.9486,2026-04-07,22.6,9.6,0.0,0.0,12.4,3,open_meteo
3,3-2026-04-08,37.321,-121.9486,2026-04-08,24.5,12.1,0.0,0.0,11.4,3,open_meteo
3,3-2026-04-09,37.321,-121.9486,2026-04-09,25.2,12.9,0.5,3.0,9.2,51,open_meteo
3,3-2026-04-10,37.321,-121.9486,2026-04-10,17.4,13.3,4.7,14.0,14.8,63,open_meteo
3,3-2026-04-11,37.321,-121.9486,2026-04-11,15.7,10.2,17.5,16.0,20.6,63,open_meteo
3,3-2026-04-12,37.321,-121.9486,2026-04-12,14.8,9.8,2.8,13.0,16.4,55,open_meteo
3,3-2026-04-13,37.321,-121.9486,2026-04-13,16.8,8.8,1.1,8.0,12.7,51,open_meteo
3,3-2026-04-14,37.321,-121.9486,2026-04-14,17.7,8.8,0.1,1.0,14.9,51,open_meteo
3,3-2026-04-15,37.321,-121.9486,2026-04-15,17.9,7.8,0.0,0.0,13.9,3,open_meteo
3,3-2026-04-16,37.321,-121.9486,2026-04-16,19.2,10.0,0.0,0.0,17.1,3,open_meteo
3,3-2026-04-17,37.321,-121.9486,2026-04-17,21.2,9.4,0.0,0.0,11.9,3,open_meteo
3,3-2026-04-18,37.321,-121.9486,2026-04-18,26.0,9.7,0.0,0.0,5.7,3,open_meteo
3,3-2026-04-19,37.321,-121.9486,2026-04-19,25.1,12.1,0.0,0.0,15.0,3,open_meteo
3,3-2026-04-20,37.321,-121.9486,2026-04-20,20.6,10.2,21.2,12.0,15.7,63,open_meteo
3,3-2026-04-21,37.321,-121.9486,2026-04-21,14.4,10.2,14.1,18.0,9.7,63,open_meteo
3,3-2026-04-22,37.321,-121.9486,2026-04-22,17.4,8.1,3.3,8.0,7.9,61,open_meteo
3,3-2026-04-23,37.321,-121.9486,2026-04-23,19.9,9.8,0.0,0.0,14.3,3,open_meteo
3,3-2026-04-24,37.321,-121.9486,2026-04-24,20.3,9.6,0.0,0.0,11.3,3,open_meteo
3,3-2026-04-25,37.321,-121.9486,2026-04-25,15.3,9.3,0.2,2.0,7.3,51,open_meteo
3,3-2026-04-26,37.321,-121.9486,2026-04-26,15.9,9.6,1.3,6.0,10.8,53,open_meteo
3,3-2026-04-27,37.321,-121.9486,2026-04-27,16.7,8.1,0.8,6.0,12.5,51,open_meteo
3,3-2026-04-28,37.321,-121.9486,2026-04-28,20.5,6.3,0.0,0.0,13.3,3,open_meteo
3,3-2026-04-29,37.321,-121.9486,2026-04-29,24.1,10.5,0.0,0.0,14.1,0,open_meteo
3,3-2026-04-30,37.321,-121.9486,2026-04-30,24.5,9.1,0.0,0.0,13.0,2,open_meteo
4,4-2026-01-01,38.5689,-121.4688,2026-01-01,15.2,7.8,18.7,22.0,20.0,63,open_meteo
4,4-2026-01-02,38.5689,-121.4688,2026-01-02,16.1,11.0,13.5,9.0,22.6,63,open_meteo
4,4-2026-01-03,38.5689,-121.4688,2026-01-03,16.0,11.8,24.0,17.0,25.2,63,open_meteo
4,4-2026-01-04,38.5689,-121.4688,2026-01-04,11.8,9.6,33.1,24.0,16.3,63,open_meteo
4,4-2026-01-05,38.5689,-121.4688,2026-01-05,13.6,9.1,21.2,18.0,20.8,63,open_meteo
4,4-2026-01-06,38.5689,-121.4688,2026-01-06,15.1,9.4,0.8,2.0,17.3,51,open_meteo
4,4-2026-01-07,38.5689,-121.4688,2026-01-07,15.1,8.6,0.2,2.0,11.9,51,open_meteo
4,4-2026-01-08,38.5689,-121.4688,2026-01-08,12.6,5.3,0.1,1.0,19.4,51,open_meteo
4,4-2026-01-09,38.5689,-121.4688,2026-01-09,11.6,2.3,0.0,0.0,16.7,3,open_meteo
4,4-2026-01-10,38.5689,-121.4688,2026-01-10,11.6,1.5,0.0,0.0,7.1,3,open_meteo
4,4-2026-01-11,38.5689,-121.4688,2026-01-11,11.6,1.5,0.0,0.0,3.1,3,open_meteo
4,4-2026-01-12,38.5689,-121.4688,2026-01-12,13.0,1.8,0.0,0.0,5.6,3,open_meteo
4,4-2026-01-13,38.5689,-121.4688,2026-01-13,13.1,1.2,0.0,0.0,4.9,3,open_meteo
4,4-2026-01-14,38.5689,-121.4688,2026-01-14,13.5,2.0,0.0,0.0,4.4,3,open_meteo
4,4-2026-01-15,38.5689,-121.4688,2026-01-15,14.5,3.3,0.0,0.0,7.6,3,open_meteo
4,4-2026-01-16,38.5689,-121.4688,2026-01-16,14.2,2.7,0.0,0.0,5.5,3,open_meteo
4,4-2026-01-17,38.5689,-121.4688,2026-01-17,13.6,2.5,0.0,0.0,6.6,3,open_meteo
4,4-2026-01-18,38.5689,-121.4688,2026-01-18,13.9,3.5,0.0,0.0,6.1,3,open_meteo
4,4-2026-01-19,38.5689,-121.4688,2026-01-19,11.6,4.8,0.0,0.0,7.8,3,open_meteo
4,4-2026-01-20,38.5689,-121.4688,2026-01-20,11.6,5.5,0.0,0.0,7.0,3,open_meteo
4,4-2026-01-21,38.5689,-121.4688,2026-01-21,12.6,5.2,0.0,0.0,5.2,3,open_meteo
4,4-2026-01-22,38.5689,-121.4688,2026-01-22,13.7,6.8,0.0,0.0,8.5,3,open_meteo
4,4-2026-01-23,38.5689,-121.4688,2026-01-23,10.0,5.3,0.0,0.0,5.5,3,open_meteo
4,4-2026-01-24,38.5689,-121.4688,2026-01-24,16.9,5.8,0.0,0.0,17.0,3,open_meteo
4,4-2026-01-25,38.5689,-121.4688,2026-01-25,10.1,4.7,0.0,0.0,6.6,3,open_meteo
4,4-2026-01-26,38.5689,-121.4688,2026-01-26,12.9,3.0,0.0,0.0,7.5,3,open_meteo
4,4-2026-01-27,38.5689,-121.4688,2026-01-27,13.8,2.1,4.6,3.0,7.6,61,open_meteo
4,4-2026-01-28,38.5689,-121.4688,2026-01-28,16.0,7.4,0.8,3.0,15.2,53,open_meteo
4,4-2026-01-29,38.5689,-121.4688,2026-01-29,14.2,3.8,0.0,0.0,7.6,3,open_meteo
4,4-2026-01-30,38.5689,-121.4688,2026-01-30,14.8,4.3,0.0,0.0,8.2,3,open_meteo
4,4-2026-01-31,38.5689,-121.4688,2026-01-31,13.8,5.2,0.0,0.0,5.5,3,open_meteo
4,4-2026-02-01,38.5689,-121.4688,2026-02-01,16.9,4.7,0.0,0.0,8.8,3,open_meteo
4,4-2026-02-02,38.5689,-121.4688,2026-02-02,15.7,3.3,0.0,0.0,6.9,3,open_meteo
4,4-2026-02-03,38.5689,-121.4688,2026-02-03,17.2,4.2,0.0,0.0,8.4,3,open_meteo
4,4-2026-02-04,38.5689,-121.4688,2026-02-04,17.3,5.0,0.0,0.0,7.0,3,open_meteo
4,4-2026-02-05,38.5689,-121.4688,2026-02-05,19.0,4.0,0.0,0.0,6.4,3,open_meteo
4,4-2026-02-06,38.5689,-121.4688,2026-02-06,19.6,7.8,0.4,2.0,6.4,51,open_meteo
4,4-2026-02-07,38.5689,-121.4688,2026-02-07,18.0,6.8,0.0,0.0,6.1,3,open_meteo
4,4-2026-02-08,38.5689,-121.4688,2026-02-08,19.5,7.1,0.0,0.0,11.3,3,open_meteo
4,4-2026-02-09,38.5689,-121.4688,2026-02-09,18.0,8.9,0.0,0.0,19.7,3,open_meteo
4,4-2026-02-10,38.5689,-121.4688,2026-02-10,15.6,7.7,12.2,8.0,15.8,63,open_meteo
4,4-2026-02-11,38.5689,-121.4688,2026-02-11,14.6,10.8,9.7,20.0,25.5,61,open_meteo
4,4-2026-02-12,38.5689,-121.4688,2026-02-12,17.5,6.6,0.0,0.0,11.9,3,open_meteo
4,4-2026-02-13,38.5689,-121.4688,2026-02-13,17.5,5.6,0.0,0.0,8.8,3,open_meteo
4,4-2026-02-14,38.5689,-121.4688,2026-02-14,15.9,6.4,0.1,1.0,10.9,51,open_meteo
4,4-2026-02-15,38.5689,-121.4688,2026-02-15,16.9,9.4,6.7,8.0,15.8,61,open_meteo
4,4-2026-02-16,38.5689,-121.4688,2026-02-16,11.2,7.9,44.6,20.0,19.7,63,open_meteo
4,4-2026-02-17,38.5689,-121.4688,2026-02-17,9.4,5.8,14.1,16.0,23.9,61,open_meteo
4,4-2026-02-18,38.5689,-121.4688,2026-02-18,8.9,1.6,3.1,10.0,18.5,61,open_meteo
4,4-2026-02-19,38.5689,-121.4688,2026-02-19,12.1,4.9,13.3,16.0,25.8,61,open_meteo
4,4-2026-02-20,38.5689,-121.4688,2026-02-20,11.1,1.3,0.0,0.0,10.1,3,open_meteo
4,4-2026-02-21,38.5689,-121.4688,2026-02-21,15.1,3.5,0.0,0.0,7.8,3,open_meteo
4,4-2026-02-22,38.5689,-121.4688,2026-02-22,18.4,4.6,0.0,0.0,9.3,3,open_meteo
4,4-2026-02-23,38.5689,-121.4688,2026-02-23,18.8,6.6,0.0,0.0,8.5,3,open_meteo
4,4-2026-02-24,38.5689,-121.4688,2026-02-24,17.4,13.1,8.2,11.0,14.9,61,open_meteo
4,4-2026-02-25,38.5689,-121.4688,2026-02-25,19.5,13.9,1.0,5.0,9.0,51,open_meteo
4,4-2026-02-26,38.5689,-121.4688,2026-02-26,21.2,10.9,0.0,0.0,8.9,3,open_meteo
4,4-2026-02-27,38.5689,-121.4688,2026-02-27,22.9,10.6,0.0,0.0,9.0,3,open_meteo
4,4-2026-02-28,38.5689,-121.4688,2026-02-28,23.0,13.2,0.0,0.0,5.0,3,open_meteo
4,4-2026-03-01,38.5689,-121.4688,2026-03-01,19.8,12.4,0.0,0.0,8.8,3,open_meteo
4,4-2026-03-02,38.5689,-121.4688,2026-03-02,18.6,10.1,0.1,1.0,6.4,51,open_meteo
4,4-2026-03-03,38.5689,-121.4688,2026-03-03,20.4,8.6,0.0,0.0,6.9,3,open_meteo
4,4-2026-03-04,38.5689,-121.4688,2026-03-04,19.5,10.1,0.1,1.0,16.3,51,open_meteo
4,4-2026-03-05,38.5689,-121.4688,2026-03-05,18.5,8.2,0.0,0.0,22.2,0,open_meteo
4,4-2026-03-06,38.5689,-121.4688,2026-03-06,20.5,8.2,0.0,0.0,20.9,3,open_meteo
4,4-2026-03-07,38.5689,-121.4688,2026-03-07,24.9,10.6,0.0,0.0,21.4,3,open_meteo
4,4-2026-03-08,38.5689,-121.4688,2026-03-08,23.3,9.9,0.0,0.0,8.9,2,open_meteo
4,4-2026-03-09,38.5689,-121.4688,2026-03-09,24.1,9.6,0.0,0.0,10.0,3,open_meteo
4,4-2026-03-10,38.5689,-121.4688,2026-03-10,22.0,9.6,0.0,0.0,8.2,3,open_meteo
4,4-2026-03-11,38.5689,-121.4688,2026-03-11,24.3,8.9,0.0,0.0,9.9,3,open_meteo
4,4-2026-03-12,38.5689,-121.4688,2026-03-12,26.4,8.4,0.0,0.0,5.8,1,open_meteo
4,4-2026-03-13,38.5689,-121.4688,2026-03-13,25.0,8.4,0.0,0.0,4.8,3,open_meteo
4,4-2026-03-14,38.5689,-121.4688,2026-03-14,25.6,10.2,0.0,0.0,9.7,3,open_meteo
4,4-2026-03-15,38.5689,-121.4688,2026-03-15,28.0,12.6,0.0,0.0,11.0,3,open_meteo
4,4-2026-03-16,38.5689,-121.4688,2026-03-16,28.6,10.9,0.0,0.0,6.5,3,open_meteo
4,4-2026-03-17,38.5689,-121.4688,2026-03-17,30.0,13.3,0.0,0.0,6.9,3,open_meteo
4,4-2026-03-18,38.5689,-121.4688,2026-03-18,31.1,13.8,0.0,0.0,6.1,0,open_meteo
4,4-2026-03-19,38.5689,-121.4688,2026-03-19,30.9,15.0,0.0,0.0,8.4,0,open_meteo
4,4-2026-03-20,38.5689,-121.4688,2026-03-20,30.9,13.3,0.0,0.0,8.0,1,open_meteo
4,4-2026-03-21,38.5689,-121.4688,2026-03-21,30.2,16.1,0.0,0.0,8.3,3,open_meteo
4,4-2026-03-22,38.5689,-121.4688,2026-03-22,28.8,14.7,0.0,0.0,8.7,3,open_meteo
4,4-2026-03-23,38.5689,-121.4688,2026-03-23,29.5,12.5,0.0,0.0,9.3,3,open_meteo
4,4-2026-03-24,38.5689,-121.4688,2026-03-24,30.2,11.9,0.0,0.0,7.7,0,open_meteo
4,4-2026-03-25,38.5689,-121.4688,2026-03-25,28.7,12.1,0.0,0.0,10.0,3,open_meteo
4,4-2026-03-26,38.5689,-121.4688,2026-03-26,25.9,13.4,0.0,0.0,16.2,3,open_meteo
4,4-2026-03-27,38.5689,-121.4688,2026-03-27,27.0,10.9,0.0,0.0,6.7,3,open_meteo
4,4-2026-03-28,38.5689,-121.4688,2026-03-28,28.9,11.6,0.0,0.0,7.3,3,open_meteo
4,4-2026-03-29,38.5689,-121.4688,2026-03-29,31.5,14.5,0.0,0.0,11.8,3,open_meteo
4,4-2026-03-30,38.5689,-121.4688,2026-03-30,28.1,14.2,0.0,0.0,10.6,3,open_meteo
4,4-2026-03-31,38.5689,-121.4688,2026-03-31,21.0,13.7,31.3,13.0,16.0,65,open_meteo
4,4-2026-04-01,38.5689,-121.4688,2026-04-01,15.9,12.7,13.0,18.0,15.4,63,open_meteo
4,4-2026-04-02,38.5689,-121.4688,2026-04-02,17.0,8.2,0.4,1.0,14.7,51,open_meteo
4,4-2026-04-03,38.5689,-121.4688,2026-04-03,23.1,7.7,0.0,0.0,14.2,0,open_meteo
4,4-2026-04-04,38.5689,-121.4688,2026-04-04,25.1,8.8,0.0,0.0,6.2,3,open_meteo
4,4-2026-04-05,38.5689,-121.4688,2026-04-05,27.0,9.9,0.0,0.0,6.5,3,open_meteo
4,4-2026-04-06,38.5689,-121.4688,2026-04-06,27.5,10.9,0.0,0.0,11.9,3,open_meteo
4,4-2026-04-07,38.5689,-121.4688,2026-04-07,25.3,10.1,0.0,0.0,10.4,3,open_meteo
4,4-2026-04-08,38.5689,-121.4688,2026-04-08,27.8,10.4,0.0,0.0,10.2,3,open_meteo
4,4-2026-04-09,38.5689,-121.4688,2026-04-09,24.6,13.8,0.2,1.0,13.9,51,open_meteo
4,4-2026-04-10,38.5689,-121.4688,2026-04-10,18.7,13.1,13.4,17.0,10.0,63,open_meteo
4,4-2026-04-11,38.5689,-121.4688,2026-04-11,18.3,9.9,46.0,22.0,23.5,63,open_meteo
4,4-2026-04-12,38.5689,-121.4688,2026-04-12,13.7,8.5,17.7,17.0,20.3,63,open_meteo
4,4-2026-04-13,38.5689,-121.4688,2026-04-13,18.0,8.9,0.9,8.0,12.5,51,open_meteo
4,4-2026-04-14,38.5689,-121.4688,2026-04-14,19.6,8.9,0.0,0.0,13.0,3,open_meteo
4,4-2026-04-15,38.5689,-121.4688,2026-04-15,19.8,8.9,0.2,1.0,12.3,51,open_meteo
4,4-2026-04-16,38.5689,-121.4688,2026-04-16,19.1,9.0,0.0,0.0,22.3,2,open_meteo
4,4-2026-04-17,38.5689,-121.4688,2026-04-17,21.5,8.6,0.0,0.0,17.7,3,open_meteo
4,4-2026-04-18,38.5689,-121.4688,2026-04-18,23.9,8.2,0.0,0.0,6.2,3,open_meteo
4,4-2026-04-19,38.5689,-121.4688,2026-04-19,24.7,11.4,0.0,0.0,12.6,3,open_meteo
4,4-2026-04-20,38.5689,-121.4688,2026-04-20,19.2,9.9,7.5,8.0,12.2,61,open_meteo
4,4-2026-04-21,38.5689,-121.4688,2026-04-21,16.6,10.1,35.9,18.0,14.2,63,open_meteo
4,4-2026-04-22,38.5689,-121.4688,2026-04-22,17.5,9.4,9.3,12.0,13.1,63,open_meteo
4,4-2026-04-23,38.5689,-121.4688,2026-04-23,21.9,8.1,0.0,0.0,8.0,3,open_meteo
4,4-2026-04-24,38.5689,-121.4688,2026-04-24,20.2,10.8,0.0,0.0,12.0,3,open_meteo
4,4-2026-04-25,38.5689,-121.4688,2026-04-25,16.9,10.3,0.0,0.0,15.3,3,open_meteo
4,4-2026-04-26,38.5689,-121.4688,2026-04-26,16.6,10.6,2.7,8.0,16.3,53,open_meteo
4,4-2026-04-27,38.5689,-121.4688,2026-04-27,19.2,10.1,0.0,0.0,10.1,3,open_meteo
4,4-2026-04-28,38.5689,-121.4688,2026-04-28,22.1,9.1,0.0,0.0,6.9,3,open_meteo
4,4-2026-04-29,38.5689,-121.4688,2026-04-29,26.4,10.4,0.0,0.0,12.2,0,open_meteo
4,4-2026-04-30,38.5689,-121.4688,2026-04-30,28.9,10.9,0.0,0.0,13.3,0,open_meteo
5,5-2026-01-01,47.6253,-122.3222,2026-01-01,3.9,0.8,1.2,8.0,7.9,51,open_meteo
5,5-2026-01-02,47.6253,-122.3222,2026-01-02,6.3,3.7,7.2,16.0,9.5,53,open_meteo
5,5-2026-01-03,47.6253,-122.3222,2026-01-03,12.0,5.0,12.5,15.0,20.9,63,open_meteo
5,5-2026-01-04,47.6253,-122.3222,2026-01-04,8.5,4.7,11.6,12.0,25.6,63,open_meteo
5,5-2026-01-05,47.6253,-122.3222,2026-01-05,6.3,3.8,3.4,9.0,16.2,61,open_meteo
5,5-2026-01-06,47.6253,-122.3222,2026-01-06,6.5,4.2,12.7,11.0,33.9,61,open_meteo
5,5-2026-01-07,47.6253,-122.3222,2026-01-07,4.8,3.2,2.7,5.0,25.3,71,open_meteo
5,5-2026-01-08,47.6253,-122.3222,2026-01-08,6.3,1.8,7.7,7.0,22.5,75,open_meteo
5,5-2026-01-09,47.6253,-122.3222,2026-01-09,9.9,5.2,0.3,3.0,17.7,51,open_meteo
